"patch1","patch2","dS","dL"
"exp8.8","exp22.11",0.475427708641599,3.1814933
"exp8.8","exp1.14",0.744233961985205,1.3069681
"exp8.8","exp2.14",5.1346276556513,8.5481458
"exp8.8","exp3.14",2.00481823549538,0.9218123
"exp8.8","exp4.14",0.995972184968282,0.590526
"exp8.8","exp5.14",1.85596656788441,3.061688
"exp8.8","exp6.14",1.25508450791621,2.6715885
"exp8.8","exp7.14",2.26261628023754,9.2218052
"exp8.8","exp8.14",0.993125728293808,1.7239387
"exp8.8","exp9.14",1.21825227355289,5.6907118
"exp8.8","exp10.14",3.3837959512799,3.1808013
"exp8.8","exp11.14",2.27838007942229,4.2946462
"exp8.8","exp12.14",0.933852676192329,0.3107101
"exp8.8","exp13.14",1.60727238432898,7.9202573
"exp8.8","exp14.14",2.70393817181205,11.9721793
"exp8.8","exp15.14",0.901201748755953,6.6627174
"exp8.8","exp16.14",0.384123814946119,2.7422648
"exp8.8","exp17.14",2.00596871793805,1.2042004
"exp8.8","exp18.14",1.95545018335608,9.1595659
"exp8.8","exp19.14",2.37552373105488,9.6258578
"exp8.8","exp20.14",1.03586948506173,3.2734168
"exp8.8","exp21.14",0.43495368269847,0.3088115
"exp8.8","exp22.14",5.20681564811473,0.4781682
"exp9.8","exp10.8",2.55571906629917,5.3330015
"exp9.8","exp11.8",1.77540070690761,7.9869024
"exp9.8","exp12.8",1.34338260692249,1.2236416
"exp9.8","exp13.8",0.732972779060702,4.720185
"exp9.8","exp14.8",1.73813411605577,4.7928288
"exp9.8","exp15.8",1.3446955158194,0.9875885
"exp9.8","exp16.8",1.28709732125883,6.3109498
"exp9.8","exp17.8",0.312485433461502,1.470928
"exp9.8","exp18.8",2.82279475839446,14.8859299
"exp9.8","exp19.8",1.39562631970124,7.4228019
"exp9.8","exp20.8",0.795546960030189,3.9477326
"exp9.8","exp21.8",1.29582553196654,2.8244099
"exp9.8","exp22.8",1.77969855362379,2.7828443
"exp9.8","exp1.9",0.855909673070442,2.9028787
"exp9.8","exp2.9",4.0375613210171,11.4085265
"exp9.8","exp3.9",0.313741138635517,0.8743636
"exp9.8","exp4.9",0.903483103454715,0.0881796
"exp9.8","exp5.9",0.891198705814611,2.9132176
"exp9.8","exp6.9",0.97716532655838,0.0538568
"exp9.8","exp7.9",1.10928549898415,6.0592659
"exp9.8","exp8.9",1.22456884164781,2.7337691
"exp9.8","exp9.9",0.750898068145679,2.8586423
"exp9.8","exp10.9",3.2433037360055,2.7701302
"exp9.8","exp11.9",1.52070791547419,7.6245281
"exp9.8","exp12.9",0.232626262610051,1.4996753
"exp9.8","exp13.9",2.10004464056313,2.8503979
"exp9.8","exp14.9",3.34846811058521,9.84425
"exp9.8","exp15.9",1.22529337252141,3.2428535
"exp9.8","exp16.9",1.04989655637159,5.167793
"exp9.8","exp17.9",1.4931859564655,3.0860921
"exp9.8","exp18.9",1.28871759248392,9.6687939
"exp9.8","exp19.9",1.153781079044,5.2956169
"exp9.8","exp20.9",2.22713428038178,5.39064
"exp9.8","exp21.9",1.54918377499352,1.8505393
"exp9.8","exp22.9",1.17337103053593,2.8715993
"exp9.8","exp1.10",2.83720606646569,5.1822672
"exp9.8","exp2.10",5.06741092834218,9.1322379
"exp9.8","exp3.10",3.01802874263644,4.1772127
"exp9.8","exp4.10",1.62100434540845,1.8944847
"exp9.8","exp5.10",1.11410161734511,1.2802973
"exp9.8","exp6.10",1.78389654641499,0.8929492
"exp9.8","exp7.10",2.67794471032132,6.2744004
"exp9.8","exp8.10",1.67351528420374,3.3788958
"exp9.8","exp9.10",0.921029756149495,0.5785149
"exp9.8","exp10.10",3.16628915767265,6.2270877
"exp9.8","exp11.10",3.68243117273781,2.3053597
"exp9.8","exp12.10",1.77599863172526,0.7580688
"exp9.8","exp13.10",2.72099409493665,7.6675601
"exp9.8","exp14.10",3.69551913618653,11.1673348
"exp9.8","exp15.10",3.08556383590255,3.167098
"exp9.8","exp16.10",1.42909505755386,3.5944679
"exp9.8","exp17.10",1.14032484081338,0.0794116
"exp9.8","exp18.10",3.7814617629467,3.8516907
"exp9.8","exp19.10",3.6616836575382,11.4163281
"exp9.8","exp20.10",1.13656628312302,1.0285053
"exp9.8","exp21.10",1.89757012085722,1.9247929
"exp9.8","exp22.10",1.21628942355037,2.8437014
"exp9.8","exp1.11",0.894049186578413,1.4363272
"exp9.8","exp2.11",3.62507175716707,11.7643108
"exp9.8","exp3.11",4.3326069058872,5.7786692
"exp9.8","exp4.11",2.69107077253595,0.2501295
"exp9.8","exp5.11",2.42019151110234,1.4083136
"exp9.8","exp6.11",0.792775060710745,0.9333906
"exp9.8","exp7.11",2.59437665061141,10.3162513
"exp9.8","exp8.11",4.62135825393375,4.2355499
"exp9.8","exp9.11",1.59203765273359,3.6604194
"exp9.8","exp10.11",3.39940030448504,7.8783202
"exp9.8","exp11.11",3.79710392731979,7.5194624
"exp9.8","exp12.11",1.66500572002171,1.7856492
"exp9.8","exp13.11",4.91432083610338,3.0485306
"exp9.8","exp14.11",2.43625440990708,11.6693408
"exp9.8","exp15.11",2.25957600547222,7.388706
"exp9.8","exp16.11",2.41100542162307,7.3086574
"exp9.8","exp17.11",1.85333246249501,0.7855296
"exp9.8","exp18.11",1.54137034259409,7.2263792
"exp9.8","exp19.11",5.22717291330104,8.4359214
"exp9.8","exp20.11",2.08695229049703,7.473648
"exp9.8","exp21.11",3.72970966053679,2.4888202
"exp9.8","exp22.11",1.32960469193988,0.3790534
"exp9.8","exp1.14",0.608650499710888,2.2535786
"exp9.8","exp2.14",4.9529345873696,12.1086925
"exp9.8","exp3.14",1.94802247992766,2.6387344
"exp9.8","exp4.14",0.612380019523752,2.9700208
"exp9.8","exp5.14",1.72266319232431,0.4988587
"exp9.8","exp6.14",1.24085503613703,0.8889582
"exp9.8","exp7.14",2.61380344446627,12.7823519
"exp9.8","exp8.14",1.49253193084152,5.2844854
"exp9.8","exp9.14",1.24047540760707,9.2512585
"exp9.8","exp10.14",3.22592894648188,6.741348
"exp9.8","exp11.14",2.24957798777724,7.855193
"exp9.8","exp12.14",0.280873339252951,3.8712568
"exp9.8","exp13.14",1.73358473066468,11.480804
"exp9.8","exp14.14",2.6986639137524,15.532726
"exp9.8","exp15.14",1.80373684623272,10.2232641
"exp9.8","exp16.14",1.1237231899303,6.3028115
"exp9.8","exp17.14",1.65154762086369,2.3563464
"exp9.8","exp18.14",2.05402326080203,12.7201126
"exp9.8","exp19.14",2.47164925311005,13.1864045
"exp9.8","exp20.14",1.28554961255266,6.8339635
"exp9.8","exp21.14",1.2182994002285,3.2517352
"exp9.8","exp22.14",4.99368035781827,4.038715
"exp10.8","exp11.8",1.12493415251135,2.6539009
"exp10.8","exp12.8",1.22341636724628,6.5566431
"exp10.8","exp13.8",2.40924259256249,0.6128165
"exp10.8","exp14.8",0.900507659011336,0.5401727
"exp10.8","exp15.8",1.84060652318663,4.345413
"exp10.8","exp16.8",3.63484435596346,0.9779482
"exp10.8","exp17.8",2.64082502835142,6.8039295
"exp10.8","exp18.8",5.33772846835389,9.5529284
"exp10.8","exp19.8",1.16570490824903,2.0898004
"exp10.8","exp20.8",2.7053663282589,1.3852689
"exp10.8","exp21.8",1.74902372870499,2.5085917
"exp10.8","exp22.8",4.27132285584034,2.5501572
"exp10.8","exp1.9",2.89453589650252,8.2358802
"exp10.8","exp2.9",1.53193405167563,6.075525
"exp10.8","exp3.9",2.44500483587867,6.2073651
"exp10.8","exp4.9",1.82381963326893,5.2448219
"exp10.8","exp5.9",3.36943429777806,2.4197839
"exp10.8","exp6.9",3.4463867754077,5.3868583
"exp10.8","exp7.9",1.92261643103662,0.7262644
"exp10.8","exp8.9",3.38346133934125,2.5992325
"exp10.8","exp9.9",1.9092952025596,2.4743593
"exp10.8","exp10.9",0.692538206582562,2.5628713
"exp10.8","exp11.9",1.06414502225748,2.2915266
"exp10.8","exp12.9",2.5318895900697,3.8333263
"exp10.8","exp13.9",0.559408374682819,2.4826036
"exp10.8","exp14.9",0.85841468612732,4.5112485
"exp10.8","exp15.9",1.95343388681461,2.0901481
"exp10.8","exp16.9",2.15577115413033,0.1652085
"exp10.8","exp17.9",1.06488825755219,8.4190936
"exp10.8","exp18.9",1.47351377781326,4.3357923
"exp10.8","exp19.9",1.86132069812361,0.0373846
"exp10.8","exp20.9",0.422144764918769,0.0576385
"exp10.8","exp21.9",3.47816299536565,3.4824622
"exp10.8","exp22.9",2.52512235036148,2.4614022
"exp10.8","exp1.10",0.30191231975867,10.5152687
"exp10.8","exp2.10",2.57341400200205,3.7992364
"exp10.8","exp3.10",0.476051825465077,9.5102142
"exp10.8","exp4.10",1.03060177952629,7.2274862
"exp10.8","exp5.10",1.4447488869438,6.6132988
"exp10.8","exp6.10",0.873145295793969,6.2259507
"exp10.8","exp7.10",0.480467433201605,0.9413989
"exp10.8","exp8.10",2.83385358030153,1.9541057
"exp10.8","exp9.10",1.83433601765967,5.9115165
"exp10.8","exp10.10",0.636387077745018,0.8940862
"exp10.8","exp11.10",1.13751768097417,3.0276418
"exp10.8","exp12.10",0.832187046190348,6.0910703
"exp10.8","exp13.10",0.532287631425404,2.3345586
"exp10.8","exp14.10",1.25370947967789,5.8343333
"exp10.8","exp15.10",0.584286649897015,2.1659035
"exp10.8","exp16.10",1.94572923403676,1.7385336
"exp10.8","exp17.10",3.66482667807062,5.4124132
"exp10.8","exp18.10",1.26933376047768,1.4813108
"exp10.8","exp19.10",1.11302910002531,6.0833266
"exp10.8","exp20.10",1.83484211909642,4.3044962
"exp10.8","exp21.10",1.35789534808937,3.4082086
"exp10.8","exp22.10",3.15248315540287,2.4893001
"exp10.8","exp1.11",2.22365627754862,3.8966743
"exp10.8","exp2.11",1.14013372557114,6.4313093
"exp10.8","exp3.11",1.80403409331902,11.1116707
"exp10.8","exp4.11",0.262912851825183,5.082872
"exp10.8","exp5.11",0.214271222375227,6.7413151
"exp10.8","exp6.11",1.92129309118319,4.3996109
"exp10.8","exp7.11",0.456252059572944,4.9832497
"exp10.8","exp8.11",2.08719327390197,1.0974517
"exp10.8","exp9.11",1.01239108546852,1.6725822
"exp10.8","exp10.11",0.877259941438608,2.5453187
"exp10.8","exp11.11",1.28725986328634,2.1864609
"exp10.8","exp12.11",0.97400672009976,3.5473523
"exp10.8","exp13.11",2.37377948837518,2.284471
"exp10.8","exp14.11",0.568730897411263,6.3363393
"exp10.8","exp15.11",0.504699426850435,2.0557045
"exp10.8","exp16.11",0.334287860344135,1.9756559
"exp10.8","exp17.11",0.722401074338371,6.1185311
"exp10.8","exp18.11",1.30225145217339,1.8933777
"exp10.8","exp19.11",2.8480577096627,3.1029199
"exp10.8","exp20.11",0.737191482424363,2.1406465
"exp10.8","exp21.11",1.17787174853723,2.8441813
"exp10.8","exp22.11",2.3784542800829,4.9539481
"exp10.8","exp1.14",2.85083943662723,3.0794229
"exp10.8","exp2.14",2.4769915692697,6.775691
"exp10.8","exp3.14",0.702175715643921,2.6942671
"exp10.8","exp4.14",3.0997414999874,2.3629807
"exp10.8","exp5.14",4.23587322467076,4.8341428
"exp10.8","exp6.14",1.47111468520425,4.4440433
"exp10.8","exp7.14",1.20845547826336,7.4493504
"exp10.8","exp8.14",3.62105562519857,0.0485161
"exp10.8","exp9.14",1.47072871579613,3.918257
"exp10.8","exp10.14",0.708298451462475,1.4083465
"exp10.8","exp11.14",0.423571612037182,2.5221915
"exp10.8","exp12.14",2.73504504109113,1.4617447
"exp10.8","exp13.14",1.09729260766225,6.1478025
"exp10.8","exp14.14",0.308455246481655,10.1997245
"exp10.8","exp15.14",3.48398256408662,4.8902626
"exp10.8","exp16.14",2.33381229595313,0.96981
"exp10.8","exp17.14",4.20158088924935,2.9766551
"exp10.8","exp18.14",0.818678489930996,7.3871111
"exp10.8","exp19.14",0.565881091624701,7.853403
"exp10.8","exp20.14",1.65527981102683,1.500962
"exp10.8","exp21.14",3.10979156640172,2.0812663
"exp10.8","exp22.14",2.53855587426622,1.2942866
"exp11.8","exp12.8",0.835411278496323,9.2105441
"exp11.8","exp13.8",1.46303301709391,3.2667175
"exp11.8","exp14.8",0.898636101142749,3.1940736
"exp11.8","exp15.8",0.833112708747868,6.9993139
"exp11.8","exp16.8",2.68220650765142,1.6759527
"exp11.8","exp17.8",1.89593964785484,9.4578304
"exp11.8","exp18.8",4.4545127377477,6.8990275
"exp11.8","exp19.8",0.637150036274163,0.5641006
"exp11.8","exp20.8",1.76471920023243,4.0391699
"exp11.8","exp21.8",0.708713264807069,5.1624926
"exp11.8","exp22.8",3.37609683791188,5.2040582
"exp11.8","exp1.9",1.9601996837467,10.8897811
"exp11.8","exp2.9",2.58039313044821,3.4216241
"exp11.8","exp3.9",1.56823026907521,8.861266
"exp11.8","exp4.9",0.905654155573531,7.8987229
"exp11.8","exp5.9",2.46428943199839,5.0736848
"exp11.8","exp6.9",2.59230115064445,8.0407593
"exp11.8","exp7.9",1.01649308017112,1.9276366
"exp11.8","exp8.9",2.37789452963764,5.2531334
"exp11.8","exp9.9",1.03003334578116,5.1282602
"exp11.8","exp10.9",1.69752839097479,5.2167722
"exp11.8","exp11.9",0.698875075353303,0.3623743
"exp11.8","exp12.9",1.71810051835867,6.4872272
"exp11.8","exp13.9",0.63007176895737,5.1365046
"exp11.8","exp14.9",1.94780292275378,1.8573476
"exp11.8","exp15.9",0.890363637745578,4.744049
"exp11.8","exp16.9",1.21404398731033,2.8191094
"exp11.8","exp17.9",0.687395150076831,11.0729945
"exp11.8","exp18.9",0.614038296725837,1.6818914
"exp11.8","exp19.9",0.822262496307091,2.6912855
"exp11.8","exp20.9",0.711886417914535,2.5962625
"exp11.8","exp21.9",2.44782498493387,6.1363632
"exp11.8","exp22.9",1.4852684786615,5.1153031
"exp11.8","exp1.10",1.39941627422141,13.1691696
"exp11.8","exp2.10",3.61287539349911,1.1453355
"exp11.8","exp3.10",1.51754425777982,12.1641151
"exp11.8","exp4.10",0.418351500439202,9.8813872
"exp11.8","exp5.10",0.804892380796806,9.2671997
"exp11.8","exp6.10",1.00001671915082,8.8798516
"exp11.8","exp7.10",1.10050874589122,1.712502
"exp11.8","exp8.10",1.74028914606173,4.6080067
"exp11.8","exp9.10",0.91765357129209,8.5654174
"exp11.8","exp10.10",1.59727279624379,1.7598147
"exp11.8","exp11.10",2.11890335743149,5.6815427
"exp11.8","exp12.10",0.830994271325353,8.7449712
"exp11.8","exp13.10",1.12517545491167,0.3193423
"exp11.8","exp14.10",1.99563569381196,3.1804324
"exp11.8","exp15.10",1.4897579305793,4.8198044
"exp11.8","exp16.10",0.944797452675362,4.3924346
"exp11.8","exp17.10",2.7961264378479,8.0663141
"exp11.8","exp18.10",2.32817043888716,4.1352117
"exp11.8","exp19.10",2.11321595596644,3.4294257
"exp11.8","exp20.10",0.959314941550197,6.9583971
"exp11.8","exp21.10",0.600175728764326,6.0621095
"exp11.8","exp22.10",2.12621611001479,5.143201
"exp11.8","exp1.11",1.29661125288024,6.5505752
"exp11.8","exp2.11",2.11739210054235,3.7774084
"exp11.8","exp3.11",2.80604314814387,13.7655716
"exp11.8","exp4.11",1.29629067718705,7.736773
"exp11.8","exp5.11",1.12217072429279,9.395216
"exp11.8","exp6.11",1.11334571515741,7.0535118
"exp11.8","exp7.11",1.14517862315139,2.3293488
"exp11.8","exp8.11",3.0733321101235,3.7513526
"exp11.8","exp9.11",0.427234399734519,4.3264831
"exp11.8","exp10.11",1.97394901336963,0.1085822
"exp11.8","exp11.11",2.32364773891499,0.46744
"exp11.8","exp12.11",0.948683332339543,6.2012533
"exp11.8","exp13.11",3.36027820730799,4.9383719
"exp11.8","exp14.11",0.873300156254853,3.6824384
"exp11.8","exp15.11",0.644708147203802,0.5981964
"exp11.8","exp16.11",1.21081318746867,0.678245
"exp11.8","exp17.11",0.822216831914608,8.7724321
"exp11.8","exp18.11",0.571992368990707,0.7605232
"exp11.8","exp19.11",3.88608374515199,0.449019
"exp11.8","exp20.11",1.23211233499038,0.5132544
"exp11.8","exp21.11",2.22126069448322,5.4980822
"exp11.8","exp22.11",1.34665075196296,7.607849
"exp11.8","exp1.14",1.9987683637678,5.7333238
"exp11.8","exp2.14",3.50677498843662,4.12179
"exp11.8","exp3.14",0.455648434368818,5.348168
"exp11.8","exp4.14",2.25014489480099,5.0168817
"exp11.8","exp5.14",3.34905266463894,7.4880437
"exp11.8","exp6.14",0.733159910258893,7.0979442
"exp11.8","exp7.14",1.06264176941104,4.7954494
"exp11.8","exp8.14",2.5714070312686,2.702417
"exp11.8","exp9.14",0.574996932460747,1.2643561
"exp11.8","exp10.14",1.80877364836419,1.2455544
"exp11.8","exp11.14",0.713672787872479,0.1317095
"exp11.8","exp12.14",1.92995408592526,4.1156456
"exp11.8","exp13.14",0.365699427162896,3.4939016
"exp11.8","exp14.14",1.12754043306114,7.5458236
"exp11.8","exp15.14",2.43415104485664,2.2363617
"exp11.8","exp16.14",1.32757193642415,1.6840909
"exp11.8","exp17.14",3.37161001471956,5.6305561
"exp11.8","exp18.14",0.590152179809933,4.7332101
"exp11.8","exp19.14",0.804562968365922,5.1995021
"exp11.8","exp20.14",0.731494608673425,1.1529389
"exp11.8","exp21.14",2.07797839181087,4.7351672
"exp11.8","exp22.14",3.59199336237455,3.9481875
"exp12.8","exp13.8",1.33092752302521,5.9438266
"exp12.8","exp14.8",0.471302868005213,6.0164705
"exp12.8","exp15.8",1.07954926349283,2.2112302
"exp12.8","exp16.8",2.48875419882492,7.5345914
"exp12.8","exp17.8",1.42790248072656,0.2472863
"exp12.8","exp18.8",4.13476820892634,16.1095716
"exp12.8","exp19.8",0.210671941215669,8.6464435
"exp12.8","exp20.8",1.61420791394195,5.1713742
"exp12.8","exp21.8",0.966540457293341,4.0480515
"exp12.8","exp22.8",3.07852744535413,4.0064859
"exp12.8","exp1.9",1.78935498973421,1.6792371
"exp12.8","exp2.9",2.70953331574623,12.6321681
"exp12.8","exp3.9",1.27259106234819,0.349278
"exp12.8","exp4.9",0.773274070431509,1.3118212
"exp12.8","exp5.9",2.18385848457567,4.1368592
"exp12.8","exp6.9",2.24957358254664,1.1697848
"exp12.8","exp7.9",0.993347187280684,7.2829075
"exp12.8","exp8.9",2.29290321873904,3.9574107
"exp12.8","exp9.9",0.7945678184412,4.0822839
"exp12.8","exp10.9",1.91560362833048,3.9937718
"exp12.8","exp11.9",0.309398698719654,8.8481697
"exp12.8","exp12.9",1.33218252107185,2.7233169
"exp12.8","exp13.9",0.830462961266489,4.0740395
"exp12.8","exp14.9",2.01626156077098,11.0678916
"exp12.8","exp15.9",1.12664716032084,4.4664951
"exp12.8","exp16.9",1.20061488775542,6.3914346
"exp12.8","exp17.9",0.188507898666028,1.8624505
"exp12.8","exp18.9",0.618169791747241,10.8924355
"exp12.8","exp19.9",0.989640334291449,6.5192585
"exp12.8","exp20.9",0.942931226776917,6.6142816
"exp12.8","exp21.9",2.46447817827656,3.0741809
"exp12.8","exp22.9",1.6011662009595,4.0952409
"exp12.8","exp1.10",1.50296691918169,3.9586255
"exp12.8","exp2.10",3.74319202922296,10.3558795
"exp12.8","exp3.10",1.69024832359428,2.9535711
"exp12.8","exp4.10",0.493806778178562,0.6708431
"exp12.8","exp5.10",0.286107729327388,0.0566557
"exp12.8","exp6.10",0.468584899448752,0.3306925
"exp12.8","exp7.10",1.40280399396217,7.498042
"exp12.8","exp8.10",2.05814790192043,4.6025374
"exp12.8","exp9.10",0.793906844500135,0.6451267
"exp12.8","exp10.10",1.8441925313804,7.4507293
"exp12.8","exp11.10",2.35683012434875,3.5290013
"exp12.8","exp12.10",0.485450268921969,0.4655728
"exp12.8","exp13.10",1.45430238836668,8.8912018
"exp12.8","exp14.10",2.41986927902445,12.3909764
"exp12.8","exp15.10",1.77388264686657,4.3907396
"exp12.8","exp16.10",1.22501923757554,4.8181095
"exp12.8","exp17.10",2.461066720648,1.14423
"exp12.8","exp18.10",2.45046777608718,5.0753323
"exp12.8","exp19.10",2.33244622933659,12.6399697
"exp12.8","exp20.10",0.911304023974743,2.2521469
"exp12.8","exp21.10",1.09416619297349,3.1484346
"exp12.8","exp22.10",2.11626890463197,4.0673431
"exp12.8","exp1.11",1.19864966421043,2.6599688
"exp12.8","exp2.11",2.31483030522134,12.9879525
"exp12.8","exp3.11",3.00598866847254,4.5550276
"exp12.8","exp4.11",1.36684597825315,1.4737711
"exp12.8","exp5.11",1.07754492866713,0.184672
"exp12.8","exp6.11",0.801134446850893,2.1570322
"exp12.8","exp7.11",1.30098489043956,11.5398929
"exp12.8","exp8.11",3.29469583863892,5.4591915
"exp12.8","exp9.11",0.426146865489654,4.884061
"exp12.8","exp10.11",2.05944977872806,9.1019619
"exp12.8","exp11.11",2.47107342691787,8.743104
"exp12.8","exp12.11",0.358477468244368,3.0092908
"exp12.8","exp13.11",3.58434843760294,4.2721722
"exp12.8","exp14.11",1.19823825360168,12.8929825
"exp12.8","exp15.11",1.01723002454594,8.6123477
"exp12.8","exp16.11",1.06996764219523,8.532299
"exp12.8","exp17.11",0.51031116913531,0.438112
"exp12.8","exp18.11",0.679596853577773,8.4500208
"exp12.8","exp19.11",3.9404959413857,9.659563
"exp12.8","exp20.11",0.792961779605937,8.6972896
"exp12.8","exp21.11",2.38989881692825,3.7124618
"exp12.8","exp22.11",1.5419235630859,1.6026951
"exp12.8","exp1.14",1.68227897773285,3.4772202
"exp12.8","exp2.14",3.63667875606476,13.3323341
"exp12.8","exp3.14",0.722683245979997,3.862376
"exp12.8","exp4.14",1.8993766187369,4.1936624
"exp12.8","exp5.14",3.03617894064304,1.7225004
"exp12.8","exp6.14",0.530219838638716,2.1125999
"exp12.8","exp7.14",1.59458875407116,14.0059935
"exp12.8","exp8.14",2.55982751499909,6.5081271
"exp12.8","exp9.14",0.574991709490552,10.4749001
"exp12.8","exp10.14",1.88760736141331,7.9649897
"exp12.8","exp11.14",0.970902001372529,9.0788346
"exp12.8","exp12.14",1.52742894779526,5.0948985
"exp12.8","exp13.14",0.729410334093535,12.7044457
"exp12.8","exp14.14",1.39566577011942,16.7563677
"exp12.8","exp15.14",2.56087994256194,11.4469057
"exp12.8","exp16.14",1.409453642764,7.5264531
"exp12.8","exp17.14",2.98340181851084,3.579988
"exp12.8","exp18.14",0.895580083299166,13.9437542
"exp12.8","exp19.14",1.24945332238216,14.4100461
"exp12.8","exp20.14",0.837321148432815,8.0576052
"exp12.8","exp21.14",2.08494465552468,4.4753768
"exp12.8","exp22.14",3.6789580235944,5.2623566
"exp13.8","exp14.8",1.76904715521362,0.0726439
"exp13.8","exp15.8",0.767462432702009,3.7325964
"exp13.8","exp16.8",1.238819128237,1.5907648
